mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,lang,relevance_label,relevance_confidence,relevance_reason,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,human_label,human_note
Instagram:post:3942605408549616894,Instagram:post:3942605408549616894,3942605408549616894,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/Da28rryIjz-/,,,美国是否应加强边境技术和监控？,border security,"U.S. Border Patrol Agents in Laredo successfully interdicted a human smuggling attempt at an immigration checkpoint. During an immigration inspection of a tractor, agents discovered eight individuals from Mexico concealed within the sleeper area. The U.S. citizen driver was arrested and will face federal charges under 8 USC 1324 for bringing in and harboring certain aliens. The illegal aliens will be deported. This arrest underscores U.S. Border Patrol's commitment to stopping criminal activity and protecting our borders. #CBP #USBP #BorderSecurity #HumanSmuggling #WeAreNotDone",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,86,,
Instagram:post:3938277609171605310,Instagram:post:3938277609171605310,3938277609171605310,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/Dankp6hjFc-/,,,美国是否应加强边境技术和监控？,border wall,"For generations, border communities have been impacted by policies that prioritize enforcement over people. We are seeing a rapid expansion of surveillance technology across the borderlands, creating new concerns around privacy, accountability, and the everyday lives of communities living along the border. In an interview with @washingtonpost, Ricky Garza, our Border Policy Counsel, shared: 📣""We are seeing a massive expansion of surveillance and surveillance technology across the borderlands. The wall, in all its forms, is harmful to communities."" 📣 📰Read the full article: bit.ly/44T3ifc 📰 #SBCC #borderwall #WashingtonPost #CBP #BP",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,90,,
Instagram:post:3942396024840692624,Instagram:post:3942396024840692624,3942396024840692624,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/Da2NEwAiqOQ/,,,美国是否应加强边境技术和监控？,border security,"What Is the XPCC? The Institution Shaping East Turkistan's Economy and Security Structure: When examining economic activity, agricultural production, and industrial investment in East Turkistan, one institution consistently stands out across nearly every major sector: the Xinjiang Production and Construction Corps (XPCC). Described by the Chinese government as a special state organization that promotes economic development and stability in border regions, the XPCC is viewed by many international research institutions and human rights organizations as more than an economic actor. They argue that it also plays a significant role in regional governance, security, and social management. https://www.doguturkistanbulteni.net/xpcc-uflpa-global-supply-chain-transformation/ #BreakingNews #WorldNews #InternationalNews #GlobalAffairs #WorldPolitics #EconomicSecurity #GlobalMarkets #StrategicCompetition #ForeignPolicy #InternationalRelations #GlobalBusiness #BusinessNews #PolicyAnalysis #EconomicPolicy #IndustryNews #TradeWatch #GlobalManufacturing #MarketInsights #WorldEconomy #AsiaPacific #ChinaWatch #USPolicy #BorderSecurity #RiskManagement #CorporateGovernance #EconomicAnalysis #CurrentAffairs #GlobalImpact #NewsUpdate #InvestigativeJournalism",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,137,,
Instagram:post:3928361633325348701,Instagram:post:3928361633325348701,3928361633325348701,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaEWBeXoXdd/,,,美国是否应加强边境技术和监控？,border wall,"Fisher Sand & Gravel, a construction firm, booked $1.22 billion for vertical border barrier in the Big Bend sector of Texas, in a single contract dated March 5. It's one of several border contracts the company holds this year. The work is building physical wall. The record shows the company, the place, and the dollar figure. What you make of it is yours. #governmentspending #borderwall #federalcontracts #immigration #wherethemoneygoes",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,69,,
Instagram:post:3902850535435406041,Instagram:post:3902850535435406041,3902850535435406041,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DYpteJAEgrZ/,,,美国是否应加强边境技术和监控？,border technology,Union Home Minister Amit Shah Outlines Ambitious Smart Border Project to Strengthen India's Frontiers Read more at https://www.shabariseva.com/.../union-home-minister-amit... Image source: https://www.firstpost.com/.../will-expel-every-single... #SmartBorder #AmitShah Amit Shah #IndiaBorders #BorderSecurity #SmartFencing #NationalSecurity #IndiaSecurity #BorderManagement #HomelandSecurity #IndianGovernment #DigitalBorder #BorderTechnology #SecureFrontiers #IndiaDefense #BorderInfrastructure #SmartSurveillance #InternalSecurity #DefenceNews #IndianBorders #SecurityReforms #Bharat #IndiaNews #Geopolitics #StrategicAffairs #FrontierSecurity #BorderModernization,en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,64,,
Instagram:post:3942519280427945549,Instagram:post:3942519280427945549,3942519280427945549,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/Da2pGWuCU5N/,,,美国是否应加强边境技术和监控？,border security,"Border Guard Bangladesh arrested six Bangladeshi nationals, including a child, for attempting to enter India illegally through the Moulvibazar border. The alleged brokers fled. What can be done to prevent illegal border crossings driven by economic desperation? #Bangladesh #BorderSecurity #IllegalImmigration #BGB Source Article: https://www.thedailystar.net/news/bangladesh/news/6-bangladeshis-held-while-trying-enter-india-illegally-through-moulvibazar-border-4225356",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,62,,
Instagram:post:3709191229939721024,Instagram:post:3709191229939721024,3709191229939721024,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DN5scWAjSNA/,,,美国是否应加强边境技术和监控？,border surveillance,"Bihar is on high alert after intelligence reports confirmed that three suspected operatives of the banned Pakistan-based group Jaish-e-Mohammed entered the state through the porous Nepal border. The suspects—identified as Hasnain Ali (Rawalpindi), Adil Hussain (Umarkot), and Mohammad Usman (Bahawalpur)—reportedly reached Kathmandu in mid-August and slipped into Bihar around August 15. In response, Bihar Police Headquarters has circulated their names, photographs, and passport details to district units along the border, including Seemanchal regions such as Araria, Madhubani, Sitamarhi, and Kishanganj With assembly elections approaching, security forces have intensified patrolling at railway stations, bus stands, airports, and crowded public spaces, deploying Sashastra Seema Bal personnel and urging citizens to remain vigilant and report any suspicious activity immediately. #JeMInfiltration #BiharHighAlert #NepalBorderThreat #ElectionSecurity #JeMTerror #BiharSafety #BorderSurveillance #IndiaAlert #ainakmedia #ainakindia #ainak",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,133,,
Instagram:post:3942458932819495188,Instagram:post:3942458932819495188,3942458932819495188,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/Da2bYLoRYkU/,,,美国是否应加强边境技术和监控？,border security,"🚨 MAJOR BORDER INTERDICTION IN TEXAS 🚨 According to the DEA Houston Field Division, a multi-agency operation involving DEA McAllen, U.S. Border Patrol, ATF, CBP, Homeland Security Investigations (HSI), and the Texas Department of Public Safety CID resulted in the arrest of a man allegedly traveling from Katy, Texas, to Monterrey, Mexico. Authorities reported seizing: • 15 handguns • 8 rifles • 11,620 rounds of assorted ammunition • Illegal drugs Investigators believe the seizure may have disrupted the flow of weapons intended for criminal organizations operating in Mexico. The case highlights continued cooperation between federal and state agencies targeting firearms trafficking across the southern border. Additional details, including the suspect's identity and specific charges, have not yet been released publicly. #theblockknows #bordersecurity #dea #crimenews #breakingnews",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,123,,
Instagram:post:3932083119643500134,Instagram:post:3932083119643500134,3932083119643500134,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaRkMOlqR5m/,,,美国是否应加强边境技术和监控？,border wall,"Cochrane USA booked $641 million for the RGV-3 waterborne barrier project in Falcon Heights, Texas. Border barrier, but in the water. The record names the project, the place, and the price. #governmentspending #borderwall #immigration #federalcontracts #wherethemoneygoes",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,37,,
Instagram:post:3923119188223483270,Instagram:post:3923119188223483270,3923119188223483270,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DZxuB25lF2G/,,,美国是否应加强边境技术和监控？,border surveillance,"NAFDAC Seizes Three Tankers of Smuggled Vegetable Oil, 4,000 Cartons of Soap, Arrests Five Suspects Written by • Olamide Osho The National Agency for Food and Drug Administration and Control (NAFDAC) has seized three tanker loads of smuggled vegetable oil and over 4,000 cartons of imported soap, as part of intensified efforts to curb the influx of banned and unregulated products into Nigeria through the land borders. Five suspects were arrested in connection with the seizures following the interception of the consignments at about 10 p.m. on Thursday along the Seme-Idiroko border axis. The suspects are reportedly Ghanaian nationals. Speaking with journalists on Friday at the NAFDAC laboratory in Oshodi, Lagos, the Director of Investigation and Enforcement, Dr Martins Iluyomade, s... — To continue reading, Click the link in our Bio. — And don't forget to follow us for more Breaking news and Videos. #thelensngr #thelensngnewspaper #thelensngonline #thelensngnews #maritime#Health #BorderSecurity #BorderSurveillance #ForeignSoapSmuggling #NAFDAC #ProhibitedProducts #VegetableOilSmuggling",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,158,,
